filename,cluster
68mnlap9.pt,1
2ybo8nh2.pt,7
7s2i74q6.pt,15
vxmedj8v.pt,13
mx1vj6xj.pt,3
m01orjjf.pt,17
t0njaesf.pt,9
utlav0w0.pt,8
hf0ohpua.pt,7
mkexu5l6.pt,6
vwc0atge.pt,20
5ldh216e.pt,17
6qv7wx2v.pt,9
xtm8ha2z.pt,9
io8rs8vq.pt,1
vi9701er.pt,5
dsj6jp1l.pt,12
xceduv64.pt,19
oeq9w5lm.pt,14
dow64xej.pt,3
0ikawvcf.pt,5
s3zh5412.pt,0
v8xseokv.pt,3
1lr37q2e.pt,12
wpp9h6q8.pt,9
dzdniw7p.pt,18
2mis5m0d.pt,4
vpoymfo7.pt,6
b3he23na.pt,3
63amhttq.pt,11
t6vjzup5.pt,6
mv16c8xq.pt,8
r1vai50j.pt,17
o9sfbth3.pt,5
57rndij2.pt,4
zk22b3uw.pt,13
9ckqih9h.pt,6
eqee31vu.pt,5
ml5f4fji.pt,0
c5mry8e2.pt,6
2qhikptr.pt,19
4w5m3ic5.pt,3
apa961bc.pt,7
9ifn8488.pt,8
9qvpvcxb.pt,11
hyz9ojhk.pt,5
o9h7lx8z.pt,5
zrd4r0dg.pt,4
iqtsgmju.pt,13
wfjw241m.pt,0
zkbwjg64.pt,15
nq31r19j.pt,11
jd0lc6qp.pt,11
icbcf2ae.pt,9
madh5wkj.pt,9
9kghe9nn.pt,11
7vohbdfx.pt,11
7h1sa2ah.pt,11
h51uugjg.pt,20
85tzlczv.pt,12
8917snec.pt,10
tavp9c5k.pt,11
y5dvnuyz.pt,7
dvmnsvfr.pt,4
py556kmx.pt,4
4mtkt6yt.pt,20
s1vi8v4x.pt,9
5dmlnn1g.pt,8
274hiqbv.pt,19
miraetl0.pt,3
8iiq6uz8.pt,20
1k21ye75.pt,5
lacr962h.pt,7
oqyjoeqx.pt,8
pthfzqfa.pt,9
9h94cl9k.pt,9
bbuj16kb.pt,9
conkrwbr.pt,9
65acz2yz.pt,18
9ciy51mx.pt,15
z4mbqzm3.pt,14
ywrqyfmv.pt,5
vesk05xh.pt,14
iqb0vmr5.pt,7
27i2c6xb.pt,12
5pmmku19.pt,1
peyzbpz7.pt,13
7m6imsnj.pt,12
jb2s8h3d.pt,19
ywqqq0zf.pt,5
n7v0v66j.pt,13
uuka0jvr.pt,6
d6qtcmpp.pt,8
gcm0iwov.pt,15
eulqlv9c.pt,17
fkad0g8h.pt,4
w730it7b.pt,19
8vp2ialu.pt,11
qh61aafl.pt,7
rz1ae179.pt,6
54vwkx3h.pt,4
6w4erax4.pt,8
iabicnj3.pt,6
l4k6gc69.pt,13
qjl5lo2c.pt,18
4va66tcx.pt,11
nevzpzgv.pt,20
k5f8rb6b.pt,12
fiqsbjf9.pt,1
m5xkolcs.pt,20
h7qth4jp.pt,12
ugne1l4z.pt,3
57p8gbyk.pt,12
ajcsw8gf.pt,1
1cpfwrt7.pt,19
4nji63wr.pt,6
6zv4v51c.pt,6
wa1dx04n.pt,8
ownn2n6i.pt,8
vic4mghp.pt,8
vrnsnvc2.pt,14
v3ggbkuw.pt,7
6bu2e3hd.pt,20
gxf0bbyq.pt,8
sg9250pb.pt,4
dz82q007.pt,4
0qj3mutk.pt,20
hh2lsrfe.pt,3
emxjdwbo.pt,7
amwh4hds.pt,6
rbzzu6tg.pt,7
5h65dspc.pt,7
u1d55ngf.pt,15
mlw40ods.pt,3
o0rl0doj.pt,17
a46n7glr.pt,6
r6eqc86z.pt,19
bimyff7i.pt,6
66cjsbv0.pt,1
3cj7pcw1.pt,19
lqeabncp.pt,19
f59mfmh7.pt,3
k7cl2shc.pt,8
m8ygwrrm.pt,8
1xf90zds.pt,5
3zwvmsqt.pt,6
tie30kkk.pt,15
s7okki97.pt,10
9w48bduc.pt,19
1ou58nqb.pt,3
cxl3m8bh.pt,20
poyt0qcl.pt,5
3gbpx1w3.pt,3
q5gi3m8m.pt,8
flxq1xct.pt,3
rvew462e.pt,1
fv87ws1b.pt,2
il94ie7o.pt,3
5bl7ecdh.pt,14
x5ro2odq.pt,11
0r3fuiv3.pt,4
l81h0c37.pt,17
x3uadxfe.pt,9
57bsjmn4.pt,19
5xp0hxxn.pt,9
ylvux6lu.pt,10
mceowgmu.pt,0
y8ctu9t3.pt,14
0f65csc7.pt,9
no3w8hel.pt,19
jhskjjlu.pt,1
ehhllo70.pt,3
wc7v8iay.pt,12
5w4784is.pt,3
6eikb5zx.pt,9
vtyecrfz.pt,13
nae8fzpp.pt,6
v9dmw1b9.pt,8
4nf1i0xs.pt,11
4nkoy3r9.pt,11
jtknhxkf.pt,15
im4nb2g2.pt,11
budp74d4.pt,11
9vj3aa38.pt,6
4453m9db.pt,10
3qf8pc5s.pt,4
ugky1hx4.pt,15
q9m60i1n.pt,12
fpqnogdi.pt,10
6nc1xb64.pt,0
g47rea5l.pt,14
dwerecvj.pt,11
irfhx4v5.pt,15
eswxeyys.pt,18
wb0ghv2t.pt,7
iksppxun.pt,7
gvo0k7ye.pt,7
bslz2aox.pt,17
xxo4y8bj.pt,11
4hetrapu.pt,18
7aglr4on.pt,12
6klydvq8.pt,11
jw3gardh.pt,7
jvgbng3z.pt,14
xfbhkq6q.pt,20
50hva560.pt,3
86fpzt4h.pt,9
jta668np.pt,5
zoimflje.pt,8
k39vhl6u.pt,8
yhzd4bsi.pt,6
7y5ofpss.pt,8
t23tmyv1.pt,13
jpi60r4l.pt,2
rkq0lexp.pt,9
wpudf402.pt,4
vsmj2dmm.pt,7
61r4524y.pt,7
t6e6at3k.pt,9
jmbda6it.pt,1
b229ga2x.pt,9
it6vjwk1.pt,14
j6ysvev3.pt,2
7rqwj368.pt,14
kt3qo4om.pt,14
oqblgdt6.pt,9
839nb2cm.pt,14
epd3t6sh.pt,14
jb95f6ez.pt,11
2g5j6oc4.pt,3
zcc16kr1.pt,12
7aqyo8o3.pt,10
eg7m1unb.pt,4
2l3lmaxd.pt,15
2u79jdcl.pt,15
bl8i87jg.pt,11
nj2bal1i.pt,19
t7qtaoze.pt,1
yvtkyrnf.pt,9
5olukt3p.pt,8
gd1vcim7.pt,9
319hgfdo.pt,7
nw72b6fp.pt,5
p20ds27h.pt,20
98n4rive.pt,19
if1xrzsn.pt,3
8eq91u3k.pt,3
xvy76tx7.pt,0
eewi53hu.pt,10
7nohpps4.pt,19
6uazj9js.pt,2
14u4x9zf.pt,0
6lnivyxe.pt,18
9ycrax25.pt,19
jyzl4iz8.pt,11
yr8r51bv.pt,6
23swj8z0.pt,3
sdapqs5b.pt,0
bwmcoxu0.pt,1
awx5sgzm.pt,15
ydmhetfd.pt,2
qfphgmm0.pt,19
zzakiqm3.pt,7
o7jo0rsu.pt,2
8qgnagg7.pt,0
9paxoxb2.pt,13
erf1qb44.pt,2
78xwdvv7.pt,20
arxr2o4c.pt,17
bhmmp0mb.pt,15
zfx978vf.pt,1
dxqoekok.pt,1
73qmggdf.pt,8
e4ubo926.pt,17
floj8eyj.pt,3
prb7iq88.pt,11
rpjecomh.pt,4
zki4gma7.pt,8
a9ctzdsl.pt,15
noqyncr1.pt,12
n8iduovr.pt,19
oc1qxj2f.pt,18
r8wpycj6.pt,14
d9862bon.pt,18
19tjf8cn.pt,2
af24mno3.pt,5
jngmg56r.pt,14
3oegbqbb.pt,12
8xmqsor8.pt,9
1wllwefb.pt,14
n5skrwg5.pt,19
jjk5uk3b.pt,8
01r93u21.pt,12
8m672kgj.pt,6
fdsktbe3.pt,5
yl3i4frm.pt,10
gok1wchp.pt,2
vbgk4lf3.pt,12
o775ltkq.pt,3
gu2enqqp.pt,11
sx08j15v.pt,4
o51ho140.pt,3
efvyvmif.pt,12
d48ifxh1.pt,3
kpoffejr.pt,19
nttms4lq.pt,7
3bxorg29.pt,19
jjr8wrz6.pt,14
cbfcosx5.pt,16
q9qfqtvy.pt,15
e9v51ly2.pt,11
ao802n72.pt,10
10y0jsti.pt,1
xpo96uzz.pt,9
gr1rpqdu.pt,18
i0kotda3.pt,9
rlj6cezd.pt,2
kdb0rpdz.pt,11
qituxvnp.pt,12
krrhjtqq.pt,18
77ywbg8v.pt,19
67fjakoe.pt,20
wfbdm30t.pt,18
89wvnzdi.pt,10
49uu6khc.pt,12
kj3a329f.pt,7
690l6ffz.pt,9
z2kqomm4.pt,19
f86z9adl.pt,11
ml6i5r8m.pt,6
dh9s1aih.pt,15
hie46ugs.pt,9
rd49opkp.pt,17
c6vz8uxc.pt,17
n2t7szds.pt,11
rurrtgci.pt,15
l22161j1.pt,13
hb9v4wsh.pt,9
bxpit6t4.pt,8
8w7hhm0y.pt,12
sqjdu1mp.pt,12
g8g4e9s4.pt,11
gq5x9k81.pt,9
2uv6nvty.pt,8
knztq9g6.pt,6
n6fcvkdj.pt,4
45slva3y.pt,11
caff0vgl.pt,9
7za2hm4t.pt,5
foc3mna0.pt,3
jgdlesvu.pt,11
qtneb72b.pt,12
7n1q38mf.pt,17
e7nsz8xl.pt,10
yxdxar61.pt,6
8dut4a87.pt,15
eobppp8x.pt,7
jzs14oru.pt,17
hve32ggo.pt,8
e3ke1c4z.pt,11
tmo1oa5c.pt,9
g78tsh1k.pt,6
gyi08ott.pt,8
qkwglaza.pt,3
dd995jz0.pt,15
8w0mh3vd.pt,2
pld7o3dp.pt,6
u8revso9.pt,1
51zcbu3f.pt,2
to3kpq8w.pt,11
pfbnrzp3.pt,11
f855hkdq.pt,3
9s80wvqv.pt,16
iw5zbxq2.pt,14
rya1z14h.pt,5
87cmxfko.pt,0
rktfztzz.pt,3
2gtocde6.pt,6
zanul94l.pt,4
8ejdytxm.pt,20
lodox6tt.pt,8
2wvp9e52.pt,9
bwh0ey76.pt,6
ckjf29yz.pt,14
f0chogeb.pt,15
didbegz2.pt,11
bn7src7h.pt,4
5y7hagn4.pt,11
1fxkbn6a.pt,2
tq7no83n.pt,3
q7avuaut.pt,18
hhxqfkoz.pt,0
27ghcxm8.pt,18
3089v9tt.pt,19
6u55pa7d.pt,17
8ntj6goc.pt,10
214i1u1y.pt,16
otlsebeq.pt,15
0sw0z2re.pt,17
rs4toang.pt,17
5ghg10ba.pt,20
s7npnzo1.pt,18
41lkbwi8.pt,7
vswje535.pt,7
3zyn3kd7.pt,6
sjyrbl8j.pt,9
c2djf6g8.pt,11
078rt3hu.pt,1
6q6n608d.pt,13
lgcwimwd.pt,15
w9asr7ha.pt,10
hgibvn18.pt,8
njqr980o.pt,5
cgofmj52.pt,8
eaeg2dq6.pt,7
plnjshju.pt,10
57vklbom.pt,11
ttwdfn63.pt,9
mtwcrqjp.pt,20
q16dwf2c.pt,3
pm7whpvu.pt,11
2mwfgfo2.pt,5
d34jfnbm.pt,11
jeup13q2.pt,5
3og104l5.pt,8
i3rbqezx.pt,5
wnwpznkc.pt,6
3fjnxshu.pt,5
7z6fj0fb.pt,5
thrxc1u2.pt,8
sfxd0v7k.pt,10
yfvtcv60.pt,5
bcuchsor.pt,6
3l6zonyd.pt,9
aay8sy8s.pt,11
7j1b4az0.pt,1
443j31fc.pt,7
ffant530.pt,7
wuqk95g7.pt,4
luutjsj1.pt,13
0tmh3oac.pt,9
wa39i7ok.pt,3
a5pzyldd.pt,20
uz9npcvp.pt,8
3l4bg2ne.pt,12
lvakx0vo.pt,10
tyb7gq8p.pt,17
8hulv2z1.pt,10
1hixx4ax.pt,2
ewxt4zno.pt,0
udg4aq1i.pt,3
foyus7w5.pt,11
ei1sv9v3.pt,14
y6v10en4.pt,3
oduae12k.pt,15
n5q225bh.pt,4
dpedu6cc.pt,13
l1pummau.pt,11
y2ct4rjz.pt,5
4vz35859.pt,0
ojz68qye.pt,19
v60sz07h.pt,5
bti3gpkw.pt,7
ua2gh2ak.pt,5
pw9w8rxf.pt,7
hzocjmoj.pt,0
p8fq0caq.pt,8
nrk9vnfs.pt,2
7a7ljg8t.pt,14
jun9jhyn.pt,12
a451t050.pt,11
b86vv8z6.pt,14
r4e51k9h.pt,19
gm6elczp.pt,8
wy1snxm2.pt,17
qz57jdgl.pt,18
ojd48731.pt,7
ac5gy5nq.pt,11
gv218sx1.pt,6
q9m47quf.pt,15
pv0vtrxm.pt,19
015e0ase.pt,6
1groyjlk.pt,2
wcyyqoo6.pt,7
x3xgphyy.pt,2
75noyf84.pt,11
5k8qtd80.pt,17
r4tcfwex.pt,13
mmxk2a83.pt,9
joyf5f3s.pt,4
zfqdehsm.pt,0
n3xzgqf0.pt,3
eqwn776i.pt,2
is7h8qce.pt,20
praltp64.pt,1
d80ldy8b.pt,12
5fghvwax.pt,7
3ylnpnrk.pt,13
2jdpygtz.pt,19
cljfs4k8.pt,3
l1nhkrmd.pt,11
zhb3m4k0.pt,13
vi7u4gkz.pt,19
xhexdzcl.pt,9
esp11c25.pt,8
78wymj3k.pt,1
ktwxmca8.pt,18
c7mucenh.pt,3
aws5hbzt.pt,13
we5mvoxg.pt,2
mw35pild.pt,20
v8adfsr5.pt,19
l405a3fs.pt,9
pbk4tbfq.pt,2
qfs5l8h4.pt,4
i1hm6hco.pt,13
fnv56qff.pt,1
ad10uq1j.pt,8
67anhrh0.pt,6
mqm1q666.pt,16
ubhokgvl.pt,13
swccx9gg.pt,7
i8te0sdi.pt,17
e2f0w4y8.pt,15
m7nzudpw.pt,20
dex3y134.pt,2
rgwe2xjp.pt,11
ofphsbgp.pt,5
4ds3jeja.pt,11
yolplw16.pt,9
lo9sh49h.pt,11
f3etdd83.pt,14
ptwynyyz.pt,16
skuyv1iy.pt,18
n5ew6b5g.pt,14
f6i9ji75.pt,6
ohaamv1t.pt,12
2k9ogtjl.pt,2
mru5zrry.pt,7
qyz64y7s.pt,19
h28fd7ca.pt,5
893bnlny.pt,8
2fqa4hsg.pt,6
fkk7ulz4.pt,12
cmnnsg04.pt,9
rewdqkry.pt,8
yf1dlpgj.pt,17
fwkbdnoc.pt,11
8615eqwp.pt,5
ne9bsq5h.pt,11
vq7m96rn.pt,19
ar3wd307.pt,19
50i77is1.pt,3
hxhzgv34.pt,13
o43c3tgd.pt,7
8xzkfp0o.pt,16
p3cam4qc.pt,4
bkv7l0tm.pt,11
jt8e84o5.pt,6
cb4hpb11.pt,4
km4tm04r.pt,3
gekhe75t.pt,7
jehx0i63.pt,1
j2dncqmd.pt,15
n8ea6ez9.pt,7
wkpvv7h6.pt,9
9zolmoc5.pt,11
8kib3k97.pt,8
7eqmvpfb.pt,0
2qnlch4k.pt,17
lkxw9i2t.pt,9
t0kqkaro.pt,9
kn438oy2.pt,5
sq4h9xa9.pt,14
drhp3nos.pt,11
2jkormzs.pt,6
fpia5yae.pt,12
5juems0c.pt,10
7fhfasnt.pt,20
p8mn3hfn.pt,14
34qcbp80.pt,14
vwjhha7v.pt,11
ms6ne60h.pt,12
r0e7lvar.pt,11
3ad0hpf5.pt,3
lhvju9sk.pt,0
cc8e9jnr.pt,18
lh582apg.pt,17
54eif7in.pt,18
ym8qma3a.pt,11
ciinu2ib.pt,4
x5qpxt4d.pt,14
porinfr7.pt,8
dxzt2lo9.pt,8
iz7h9hjw.pt,6
2et2ot3w.pt,20
ui2sdb6d.pt,3
u79h4c3n.pt,0
hdgas1e7.pt,6
6e3g3gs3.pt,18
nriykr6a.pt,4
54eemyrd.pt,13
a4p0w4xs.pt,8
ey34id2q.pt,8
27dgkf53.pt,6
2yz6527m.pt,3
g4l9i97r.pt,5
unhqep96.pt,14
ujk8prfj.pt,3
z5tj1frl.pt,19
y57ulo1o.pt,14
yb3y0cfd.pt,11
b0pe6nhj.pt,15
ubfmnbu5.pt,13
55s4x30n.pt,14
br1a7hht.pt,11
6zxjf0ku.pt,7
4n6xt6bf.pt,7
61qvva4i.pt,9
d5ywz11q.pt,11
5f5yarhg.pt,19
ch2oc27q.pt,11
rz5fc9ey.pt,14
2imj84sl.pt,11
vbafmkqz.pt,18
6o8ifrgv.pt,18
kwun9w87.pt,6
5ceiobsq.pt,15
xy3ktod1.pt,14
w7988906.pt,10
n1aamqwv.pt,20
q328h7fa.pt,18
qihu42gq.pt,14
dac2wmmn.pt,1
hfngk4q6.pt,6
67wss67h.pt,14
3c6k1ikt.pt,14
fyaam4hx.pt,11
q2oyuwrc.pt,13
ch7nt0g9.pt,6
ut6rldn0.pt,6
v8h37xnc.pt,0
iv5hby5u.pt,3
3hq55xxb.pt,6
39eknqqi.pt,2
u5qbmixj.pt,9
cewq3rbb.pt,4
qsamw1f8.pt,12
uio2sala.pt,7
zq89e0sz.pt,9
9vgckdvc.pt,6
11temf8i.pt,14
q3rx1fra.pt,12
pp1hr3g9.pt,20
t6v0tqp2.pt,3
jxck4u6i.pt,18
187n00nf.pt,8
kj807ibi.pt,12
6yrpitbx.pt,6
i84ma16x.pt,18
6cgi6tuk.pt,11
vx48bdcd.pt,6
3kly7895.pt,10
la560fqh.pt,2
al0gedxf.pt,8
3jdlhzj4.pt,5
seqd9twh.pt,18
ibzygzqt.pt,17
5dnaonjc.pt,10
m53keajo.pt,18
7nmqmwny.pt,13
ytutwbgy.pt,6
avx63ru2.pt,17
i3crhztm.pt,7
z3rh3o7a.pt,8
l2sf968r.pt,5
g7ta1o29.pt,13
4ivfoyzp.pt,6
dkhso7sn.pt,7
rmqen60i.pt,1
qhea1iq4.pt,14
1xy2ssyc.pt,14
sl73t43y.pt,15
7a1ysg3w.pt,11
sn4ywiq8.pt,9
6ebfqv9s.pt,4
fy8yc19e.pt,15
oftfh4zd.pt,19
7n3nio17.pt,19
5cqmoqv9.pt,8
chz3zl7p.pt,14
1zsfgipx.pt,19
w36mr1v6.pt,12
oa171sh9.pt,6
cijrvcsm.pt,13
cwc4vk86.pt,19
87b5554u.pt,13
2jss9g3g.pt,4
0kmbhxcd.pt,3
410keafy.pt,11
eb7mti6k.pt,3
qtvi5rf9.pt,5
78pvs3fo.pt,9
vhx97y2f.pt,1
xlvcfub5.pt,1
lwruk3k3.pt,18
yybxzgs0.pt,18
7hjnr9rk.pt,17
18k4uiw6.pt,13
xkhggz61.pt,6
sahni82b.pt,6
05woe4jx.pt,9
2ip6v884.pt,14
jgu0g5zk.pt,8
5ti4is8g.pt,0
ciqirkn9.pt,1
3ouomalq.pt,9
8qoo2jau.pt,9
tzz3kfaj.pt,12
rukade6r.pt,9
uifdaw04.pt,12
bwpeoplp.pt,14
htntszz7.pt,2
pc065xsq.pt,4
ftj5wrj3.pt,9
w7sa3b1o.pt,18
n6zv5vih.pt,6
jrnpwvpr.pt,3
551r5dz8.pt,5
9hdqtnu3.pt,6
pcekc667.pt,10
5pvgsb4a.pt,4
pnzjgzuc.pt,1
ygpvppcx.pt,13
ssen9nwb.pt,0
9a6h0vta.pt,13
kleg5tfq.pt,19
a3rm2ocn.pt,4
ajan13c5.pt,11
am516vca.pt,3
noyp3p2a.pt,13
seey4n53.pt,1
1wsjo2de.pt,15
i8lu2sok.pt,3
zagc9ypc.pt,5
v08xivz4.pt,7
xuwdmbn1.pt,12
jc8gezl1.pt,5
piy2vh54.pt,0
qo8dqy6e.pt,15
zq6kafvh.pt,3
lek0ulko.pt,19
1ygtxub3.pt,14
rvzg72rs.pt,10
6h96q1jr.pt,12
sddrilpr.pt,3
jnlbmdum.pt,7
ptnolg99.pt,8
pc9jl90i.pt,7
u2xcazkl.pt,3
5l6nttwh.pt,5
u5fbsf72.pt,14
92bvz2di.pt,15
h2f95prj.pt,3
9b7dq1dt.pt,20
gco3i2kk.pt,12
qcrynkn6.pt,1
tfg6754e.pt,14
ylxw9q8n.pt,12
gb53z87f.pt,9
9ph48t5v.pt,7
ywzw8nmu.pt,11
a7bl157u.pt,4
jwzqivw2.pt,8
5eu16esb.pt,6
e0f5y01h.pt,11
mrfjs91z.pt,3
wqxjd4eh.pt,2
lytovrpc.pt,6
kcgsgbtm.pt,18
zpparm2m.pt,14
wbu04wn0.pt,10
klkqlwf1.pt,9
khs8a0eb.pt,2
x0hxeyod.pt,7
chxq2xth.pt,2
xbxeyf2a.pt,0
zww6l67u.pt,1
rceyk2in.pt,2
jly48xa8.pt,2
m5dxmkfm.pt,7
5i5d4wo3.pt,2
vglq2fse.pt,1
qdc6w1ij.pt,14
4o8b9bf1.pt,12
ghq3ij9e.pt,20
wdbtn1qh.pt,6
rc8x4mzj.pt,11
lzk9dkty.pt,11
yra0drcs.pt,18
jjwwv3kq.pt,14
vow8r70x.pt,15
xwax4azd.pt,5
1elbzgi5.pt,11
s720q8t0.pt,6
s0z8hiwc.pt,19
qmmzq564.pt,12
oggfhw45.pt,10
toqkh3lw.pt,11
67za6xzk.pt,9
9cvef8hf.pt,17
kil8x29t.pt,15
2g627xv9.pt,3
2phuwnz0.pt,7
f4g3g1iv.pt,7
ny3wwi2q.pt,17
xy26otjz.pt,16
jtjln7jq.pt,7
gu0soyb6.pt,4
qkx1471c.pt,9
h63nnvsi.pt,11
u0zxu6ki.pt,19
tzswb6rk.pt,8
y74rtpkf.pt,9
b0puud3y.pt,20
tr8lgjlj.pt,19
djc5fexa.pt,11
1xv4juuw.pt,11
c52qr4bb.pt,20
k19zgt35.pt,2
eiibkp95.pt,9
qgsjkn0v.pt,3
sorlucrz.pt,3
twe3pi2z.pt,18
wzko7b64.pt,10
fcvb2fct.pt,1
vki6ys8y.pt,11
5r8w324z.pt,3
5zw66jfz.pt,8
jytcmwf2.pt,11
90wn00fa.pt,12
xpxubg5m.pt,6
hbi0o4qu.pt,9
c1i9kq97.pt,1
pwa6pbkz.pt,14
8o0g12ju.pt,3
rpfrlwii.pt,10
xauf6w7g.pt,4
7sy8bku2.pt,9
lgg3pwp6.pt,13
dujlpuzo.pt,9
knss1k14.pt,5
hcz1zv10.pt,11
yx1o2hae.pt,6
8jzol596.pt,9
ghdx0y61.pt,13
owq7h341.pt,3
3j9cc3ys.pt,9
ueouq92q.pt,13
9fms2lfv.pt,4
9yo7tes7.pt,9
vrr7odfg.pt,1
joeylg8y.pt,15
io353c1u.pt,7
5h50fudw.pt,8
58lc5d4t.pt,0
wrlzp4b3.pt,3
3s6nq6h5.pt,2
fmk2gwhr.pt,6
3287wlbh.pt,14
1pfvzv2l.pt,18
x7m6ittm.pt,3
imv8fb9r.pt,15
i2srmcyv.pt,8
01cqbman.pt,6
rqg720jf.pt,7
215l6o1y.pt,8
nizka9s4.pt,17
k3ueulas.pt,5
a7nu7efr.pt,9
oi43cfvx.pt,11
4kenwxs8.pt,4
9kykz9uz.pt,14
ydahuodf.pt,3
uamnxf8g.pt,6
iskawjui.pt,8
56porwj0.pt,9
5u9i2kwo.pt,7
wo3c0fl2.pt,1
rh1b8ifk.pt,4
9drfzcyw.pt,11
l96y46jj.pt,4
9hiaj1jr.pt,13
c1koto4c.pt,1
xk6ryyl0.pt,6
uj2ieqhr.pt,20
ye99v1kd.pt,11
hu4yaepr.pt,7
1auqpbf7.pt,3
ka4mkn93.pt,8
6gbfjg8f.pt,9
2jwx9uyh.pt,4
xzodz3jn.pt,6
3n67evel.pt,11
6n6yfa11.pt,5
bn7iasi4.pt,17
toeouz5t.pt,17
3s9s34m8.pt,15
8j0gdkkq.pt,13
frashx94.pt,19
fysf27aq.pt,18
hfhqiiy7.pt,10
fxsa2ups.pt,20
7cvkfgyv.pt,6
uabrblvv.pt,5
9xo2c2ul.pt,0
ovb6kwjm.pt,8
smpaqrae.pt,14
padxqz96.pt,8
76p8x0dp.pt,3
uayk1o7n.pt,11
w1hnyk11.pt,3
uuaxd27e.pt,14
jllf0qc4.pt,9
0nw1o02f.pt,8
iyuonvbp.pt,6
1gzd633l.pt,14
w2xwu9za.pt,12
8u2p0opc.pt,11
n6k7d4y3.pt,19
q6l7ef5v.pt,12
v0e9apyv.pt,13
crbea7xa.pt,3
yf8rbqt1.pt,2
3cayuho8.pt,5
3zsd6pfg.pt,18
k88li0xr.pt,12
lz982csl.pt,11
ju4xkwhh.pt,8
i3fsrp5z.pt,5
oqeuvbur.pt,5
d4v50sq2.pt,5
c0rbq9sj.pt,8
ume8d28r.pt,15
418fpgpi.pt,6
7uvbhllh.pt,8
203x5s2r.pt,5
tz30rxe6.pt,9
n959g6jd.pt,19
awiyob7j.pt,10
jqrq7o5s.pt,17
vn3fbwg1.pt,14
8lmeit8q.pt,5
7dr8leqd.pt,11
tf0sjkaq.pt,6
aocjzhb7.pt,7
zaldwtdo.pt,6
vqoq1kz7.pt,9
itn854dx.pt,8
nlgix6rw.pt,2
01n1y044.pt,16
scsk83wt.pt,16
5zafs56j.pt,14
2qj67jmc.pt,9
7ul7grd3.pt,19
nnjwr5ka.pt,9
8hh632wl.pt,15
makkdr2l.pt,8
4jn800z0.pt,4
lb3w63qq.pt,18
1oenpdvw.pt,6
xk9jxyf4.pt,9
001v5h0d.pt,1
8p0fy5b5.pt,3
u6q1i1oe.pt,11
pv1ollkd.pt,5
3wr7jlf1.pt,13
29fur0tj.pt,3
v40zrmyd.pt,19
3q72u83o.pt,17
gw9oiqe5.pt,7
5b63s2gq.pt,16
nr79qpm1.pt,11
2w3cwfrb.pt,6
8oz804cx.pt,6
e14ziehn.pt,3
yxfttnjn.pt,18
4qhqm74s.pt,4
3i24i34h.pt,14
qfct0oib.pt,11
pcn5r04h.pt,6
2oxkank1.pt,0
l4airhyj.pt,18
piz5ow0r.pt,12
8hscnfz9.pt,9
hy4bmrm3.pt,2
ms1mexxn.pt,8
m3ozjvgn.pt,4
5nes7l35.pt,17
2jdotu1b.pt,11
o5tf0vw6.pt,1
mu7kmip2.pt,13
ybr5vsuw.pt,15
33n4rdso.pt,11
hfyfi9wn.pt,7
aqssiraz.pt,4
xudd2cm7.pt,6
rc8qwtp5.pt,9
46he4chi.pt,11
xdoiyd8e.pt,14
errr6bgb.pt,3
cs1mcdge.pt,10
3pxxyht2.pt,6
kgvjpaav.pt,19
bts4w720.pt,6
mrqiraut.pt,9
tqrpb4vv.pt,3
sphgz4h0.pt,4
kzgidfmo.pt,11
gvryd37p.pt,11
r662o3tg.pt,8
z2ep61sy.pt,1
yewc527h.pt,0
qap1tw9a.pt,9
uy6bg93m.pt,3
ri0q1op7.pt,5
4w0fgy77.pt,11
ffuuot8l.pt,12
ixnjfw6p.pt,1
fw8iq7os.pt,17
dek9h6qt.pt,2
41linbm9.pt,18
gl8npffz.pt,8
4il5axa8.pt,1
981x2gri.pt,2
q0bno2s7.pt,7
y281nvk4.pt,0
q4ed5yf8.pt,6
9gggg7az.pt,17
lnfm5b2c.pt,6
o8er11ay.pt,3
yoouw4ys.pt,16
fohyik46.pt,2
h7crwlfb.pt,6
typzl64i.pt,17
l0qkw9j0.pt,19
uzzq0c8p.pt,20
xqvbrair.pt,3
43by6faw.pt,17
wmbidlpn.pt,16
xhfcnczh.pt,8
kztp6onh.pt,0
h4ka7j09.pt,11
amkvu1k2.pt,11
05upaxf4.pt,0
rvy38k7g.pt,20
wocf6ubk.pt,7
iiyyd1cd.pt,0
ku7lyv1t.pt,19
2ma7ipzc.pt,4
yvgr7v0v.pt,5
gn4ocrpz.pt,0
achqc46g.pt,8
eh844vgw.pt,3
hygqlxnl.pt,14
rntypalt.pt,14
ly0jg1mn.pt,20
phyub7qn.pt,11
x4zn2y6l.pt,15
ewnup1gf.pt,18
xej6d3lt.pt,3
iee1462a.pt,2
iz85ac57.pt,3
xgewnbwp.pt,7
87o0jw4l.pt,11
xmu0t763.pt,20
b8eez0ot.pt,3
oommv4zl.pt,2
36a2uq0v.pt,2
wky8rsoa.pt,3
lpshw3sn.pt,5
dzntflx0.pt,15
n06kgo6t.pt,10
feh5jfgq.pt,0
752kqpsv.pt,19
voner2ao.pt,14
0endpr3g.pt,9
fgfedopn.pt,5
ns5w5o26.pt,6
npppe72o.pt,18
3riaxyuc.pt,0
b4jub5lb.pt,7
oopvn3b5.pt,6
q8nqtcb3.pt,20
t8ol6gob.pt,11
n2zvczsa.pt,15
